PERIOD_BEGIN	PERIOD_END	PERIOD_DURATION	REGION_TYPE	REGION_TYPE_ID	TABLE_ID	IS_SEASONALLY_ADJUSTED	REGION	CITY	STATE	STATE_CODE	PROPERTY_TYPE	PROPERTY_TYPE_ID	MEDIAN_SALE_PRICE	MEDIAN_SALE_PRICE_MOM	MEDIAN_SALE_PRICE_YOY	MEDIAN_LIST_PRICE	MEDIAN_LIST_PRICE_MOM	MEDIAN_LIST_PRICE_YOY	MEDIAN_PPSF	MEDIAN_PPSF_MOM	MEDIAN_PPSF_YOY	MEDIAN_LIST_PPSF	MEDIAN_LIST_PPSF_MOM	MEDIAN_LIST_PPSF_YOY	HOMES_SOLD	HOMES_SOLD_MOM	HOMES_SOLD_YOY	PENDING_SALES	PENDING_SALES_MOM	PENDING_SALES_YOY	NEW_LISTINGS	NEW_LISTINGS_MOM	NEW_LISTINGS_YOY	INVENTORY	INVENTORY_MOM	INVENTORY_YOY	MONTHS_OF_SUPPLY	MONTHS_OF_SUPPLY_MOM	MONTHS_OF_SUPPLY_YOY	MEDIAN_DOM	MEDIAN_DOM_MOM	MEDIAN_DOM_YOY	AVG_SALE_TO_LIST	AVG_SALE_TO_LIST_MOM	AVG_SALE_TO_LIST_YOY	SOLD_ABOVE_LIST	SOLD_ABOVE_LIST_MOM	SOLD_ABOVE_LIST_YOY	PRICE_DROPS	PRICE_DROPS_MOM	PRICE_DROPS_YOY	OFF_MARKET_IN_TWO_WEEKS	OFF_MARKET_IN_TWO_WEEKS_MOM	OFF_MARKET_IN_TWO_WEEKS_YOY	PARENT_METRO_REGION	PARENT_METRO_REGION_METRO_CODE	LAST_UPDATED
2021-09-01	2021-09-30	30	place	6	36548	False	Glen Wilton, VA	Glen Wilton	Virginia	VA	All Residential	-1	55000.0						52.681992337						1.0			1.0												33.0			1.0			0.0						0.0			Roanoke, VA	40220	2025-10-13 14:40:31.665 Z
2021-09-01	2021-09-30	30	place	6	2766	False	Buchanan, VA	Buchanan	Virginia	VA	All Residential	-1	229900.0	0.3327536232	1.18432304	164950.0		-0.1327549947	146.368461414	0.7954531267	1.079042454	113.204075856		0.6548613334	2.0	-0.3333333333	-0.5	1.0	-0.6666666667	-0.75	3.0		-0.25	3.0	0.5	-0.7692307692	1.5	0.8	-1.8	72.0	13.0	-10.0	1.0	-0.01911138801	0.03638688858	0.0	-0.6666666667	-0.25				0.0	0.0	0.0	Roanoke, VA	40220	2025-10-13 14:40:31.665 Z
2021-08-01	2021-08-31	30	place	6	21968	False	Cave Spring, VA	Cave Spring	Virginia	VA	All Residential	-1	270000.0	-0.03554206108	0.1615401162	274950.0	-0.0178603322	0.15041841	126.903553299	0.04145880385	0.1607535492	122.486288848	-0.02321319245	0.1462948189	55.0	0.2222222222	-0.1911764706	55.0	0.2222222222	-0.1911764706	45.0	-0.3835616438	-0.08163265306	134.0	-0.08219178082	0.1551724138	2.4	-0.8	0.7	44.0	-5.0	-19.0	1.012614441	-0.001692785649	0.01933730064	0.5090909091	-0.00202020202	0.2002673797				0.0	0.0	-0.01470588235	Roanoke, VA	40220	2025-10-13 14:40:31.665 Z
2021-08-01	2021-08-31	30	place	6	23558	False	Hollins, VA	Hollins	Virginia	VA	All Residential	-1	202000.0	-0.03786615861	0.07161803714	223700.0	0.1187796949	0.1471794872	115.589285318	-0.105416857	0.08093035697	111.848082549	-0.0118476071	0.1360118729	25.0	-0.07407407407	-0.21875	25.0	-0.07407407407	-0.21875	26.0	0.04	0.1304347826	44.0	0.0	-0.2666666667	1.8	0.2	-0.1	43.0	-2.0	-11.0	1.015041504	-0.009474292429	0.008127404903	0.6	-0.1037037037	0.1				0.0	0.0	0.0	Roanoke, VA	40220	2025-10-13 14:40:31.665 Z
2021-08-01	2021-08-31	30	place	6	2235	False	Boones Mill, VA	Boones Mill	Virginia	VA	All Residential	-1	90000.0						82.041932543						1.0			1.0												76.0			0.9			0.0						0.0			Roanoke, VA	40220	2025-10-13 14:40:31.665 Z
2021-08-01	2021-08-31	30	place	6	17546	False	Rocky Mount, VA	Rocky Mount	Virginia	VA	All Residential	-1	178000.0	-0.2088888889	0.1301587302	200000.0	0.1114630744	0.4869888476	99.14021164	0.09914244279	0.1672611945	124.466192171	0.3348334731	0.4445481485	9.0	0.8	3.5	9.0	0.8	3.5	5.0	-0.375	-0.2857142857	21.0	-0.1923076923	0.1052631579	2.3	-2.9	-7.2	51.0	3.0	-185.0	0.9903459272	-0.01321862097	0.02661224427	0.3333333333	-0.06666666667	0.3333333333				0.0	0.0	0.0	Roanoke, VA	40220	2025-10-13 14:40:31.665 Z
2021-08-01	2021-08-31	30	place	6	25290	False	Penhook, VA	Penhook	Virginia	VA	All Residential	-1	1172000.0	-0.2054237288	0.9697478992	1524000.0	1.362790698	2.548311991	405.00736377	0.3081051397	1.299492005	327.824459362	0.3021492479	0.5802907736	5.0	4.0	-0.5	5.0	4.0	-0.5	2.0	-0.6	-0.6666666667	9.0	-0.3571428571	-0.64	1.8	-12.2	-0.7	57.0	-52.0	-271.0	0.9892533633	-0.01074663669	0.03059376374	0.0	0.0	0.0				0.0	0.0	0.0	Roanoke, VA	40220	2025-10-13 14:40:31.665 Z
2021-08-01	2021-08-31	30	place	6	20328	False	Vinton, VA	Vinton	Virginia	VA	All Residential	-1	180000.0	-0.05263157895	0.02211748673	185700.0	-0.03507404521	-0.07103551776	118.125701459	0.08000152356	0.2731344328	110.478896104	0.2615039969	0.2473684586	11.0	-0.3529411765	0.2222222222	11.0	-0.3529411765	0.2222222222	16.0	0.6	0.4545454545	33.0	0.1785714286	0.375	3.0	1.4	0.3	62.0	15.0	5.0	1.003565513	-0.02156657152	-0.005033520212	0.5454545455	-0.04278074866	0.101010101				0.0	0.0	0.0	Roanoke, VA	40220	2025-10-13 14:40:31.665 Z
2021-08-01	2021-08-31	30	place	6	26748	False	Westlake Corner, VA	Westlake Corner	Virginia	VA	All Residential	-1	466000.0	0.2980501393	-0.03519668737	412495.0	-0.3528982665	-0.01763515123	232.154711386	0.08548013702	0.2273908861	200.199663325	-0.08504130066	0.1291933952	4.0	0.3333333333	-0.6	4.0	0.3333333333	-0.6	8.0	0.0	-0.2727272727	40.0	0.1111111111	0.2121212121	10.0	-2.0	6.7	60.0	4.0	-32.0	0.9652117214	-0.03503948559	-0.03479827818	0.25	-0.08333333333	-0.05				0.0	0.0	0.0	Roanoke, VA	40220	2025-10-13 14:40:31.665 Z
2021-08-01	2021-08-31	30	place	6	21611	False	Blue Ridge, VA	Blue Ridge	Virginia	VA	All Residential	-1	288000.0	-0.003028991778	0.1662279814	309894.0	0.2398239648	0.2398239648	111.561564281	-0.1892441739	0.2368883075	124.074272716	0.2092215577	0.142437279	4.0	-0.3333333333	0.0	4.0	-0.3333333333	0.0	4.0	3.0	-0.6363636364	6.0	0.0	-0.6842105263	1.5	0.5	-3.3	59.0	12.0	-16.0	1.033101812	0.004543968538	0.03722291553	1.0	0.1666666667	0.75				0.0	0.0	0.0	Roanoke, VA	40220	2025-10-13 14:40:31.665 Z
2021-08-01	2021-08-31	30	place	6	7105	False	Fincastle, VA	Fincastle	Virginia	VA	All Residential	-1	460000.0	0.9091097738	-0.02117246516	237250.0	-0.4842391304	-0.4951590595	119.387490267	-0.1730329062	0.3223585827	151.138844178	0.2659521013	0.7029049472	3.0	2.0	0.0	3.0	2.0	0.0	2.0	-0.3333333333	1.0	6.0	-0.25	0.2	2.0	-6.0	0.3	56.0	-9.0	10.0	1.033444481	-0.1773595386	0.04616882444	0.6666666667	-0.3333333333	0.6666666667				0.0	0.0	0.0	Roanoke, VA	40220	2025-10-13 14:40:31.665 Z
2021-08-01	2021-08-31	30	place	6	22204	False	Cloverdale, VA	Cloverdale	Virginia	VA	All Residential	-1	364035.0	0.3737169811	0.04017429816	272450.0	-0.09168194699	-0.1349420543	155.914819292	0.2891748817	0.43077488	118.029706025	-0.4262800087	-0.3286108012	6.0	-0.25	-0.4	6.0	-0.25	-0.4	6.0	1.0	-0.3333333333	14.0	0.0	-0.3	2.3	0.5	0.3	41.0	-2.0	-9.0	1.023920029	0.0001361267952	0.03167439733	0.3333333333	-0.1666666667	0.1333333333				0.0	0.0	0.0	Roanoke, VA	40220	2025-10-13 14:40:31.665 Z
2021-08-01	2021-08-31	30	place	6	17881	False	Salem, VA	Salem	Virginia	VA	All Residential	-1	227000.0	0.08612440191	0.003869541183	243950.0	0.0782320442	0.03808510638	120.054108894	0.02511136262	0.1422735462	119.416666667	0.007734927201	0.1036307261	41.0	-0.18	0.07894736842	41.0	-0.18	0.07894736842	34.0	-0.2272727273	-0.08108108108	90.0	-0.09090909091	-0.08163265306	2.2	0.2	-0.4	45.0	-1.0	-12.0	0.9889916582	-0.008967809463	-0.005251545095	0.3414634146	-0.1385365854	0.02567394095				0.0	-0.02	0.0	Roanoke, VA	40220	2025-10-13 14:40:31.665 Z
2021-08-01	2021-08-31	30	place	6	26539	False	Union Hall, VA	Union Hall	Virginia	VA	All Residential	-1	499500.0	-0.1078764065	-0.1313043478	789900.0	0.2639411153	0.1215391169	229.725847492	-0.1126018691	0.4237584439	224.340998317	-0.2685021332	0.04904690655	6.0	1.0	-0.4	6.0	1.0	-0.4	9.0	0.5	1.25	18.0	0.2	0.2	3.0	-2.0	1.5	61.0	10.0	-92.0	0.9837707728	0.01843432872	0.01418006812	0.0	-0.3333333333	0.0				0.0	0.0	0.0	Roanoke, VA	40220	2025-10-13 14:40:31.665 Z
2021-08-01	2021-08-31	30	place	6	17419	False	Roanoke, VA	Roanoke	Virginia	VA	All Residential	-1	181250.0	0.01526396863	0.09848484848	192500.0	0.1390532544	0.07242339833	103.360413589	-0.0044973499	0.1309592939	105.64456409	0.04253669633	0.09296902239	172.0	0.06172839506	0.5357142857	171.0	0.06211180124	0.5405405405	152.0	-0.1783783784	0.02013422819	319.0	-0.1089385475	-0.0988700565	1.9	-0.3	-1.3	50.0	2.0	2.0	1.000801005	-0.00847410148	0.006078558597	0.4709302326	0.02031294861	0.03343023256				0.005847953216	-0.0003632269078	-0.02117907381	Roanoke, VA	40220	2025-10-13 14:40:31.665 Z
2021-08-01	2021-08-31	30	place	6	25022	False	North Shore, VA	North Shore	Virginia	VA	All Residential	-1	375000.0	-0.1279069767	-0.1549295775	839000.0	0.4870626436	0.3984510363	196.570682149	-0.2123329708	-0.04816245466	250.228519196	0.03850596426	0.2684236497	14.0	-0.06666666667	-0.5625	14.0	-0.06666666667	-0.5625	21.0	0.5	-0.1923076923	45.0	0.125	-0.328358209	3.2	0.5	1.1	67.0	23.0	-14.0	0.9816820711	-0.03403997575	0.009055228204	0.2142857143	-0.319047619	0.1205357143				0.0	0.0	0.0	Roanoke, VA	40220	2025-10-13 14:40:31.665 Z
2021-08-01	2021-08-31	30	place	6	24089	False	Laymantown, VA	Laymantown	Virginia	VA	All Residential	-1	290000.0	-0.01678250551	0.4146341463	269950.0	0.04227799228	-0.0357206644	116.279069767	0.2605183882	0.7478580171	132.559395248	0.1211040445	-0.01174570712	3.0	-0.4	-0.4	3.0	-0.4	-0.4	5.0	0.0	1.5	9.0	0.2857142857	2.0	3.0	1.6	2.4	57.0	5.0	-10.0	0.9945254742	-0.01103939482	0.01077248496	0.3333333333	-0.06666666667	-0.06666666667				0.0	0.0	0.0	Roanoke, VA	40220	2025-10-13 14:40:31.665 Z
2021-08-01	2021-08-31	30	place	6	2766	False	Buchanan, VA	Buchanan	Virginia	VA	All Residential	-1	172500.0	-0.1626213592					81.52173913	0.03497164461					3.0	0.0		3.0	0.0					2.0	-0.6		0.7	-1.0		59.0	-54.0		1.019111388	0.07433471765		0.6666666667	0.6666666667					0.0	0.0		Roanoke, VA	40220	2025-10-13 14:40:31.665 Z
2021-08-01	2021-08-31	30	place	6	22448	False	Daleville, VA	Daleville	Virginia	VA	All Residential	-1	430000.0	0.4098360656	0.01176470588	424950.0	0.3492617876	-0.1053213327	152.095538531	-0.09468587406	0.4668974961	132.582897375	-0.06890888488	0.3561531709	5.0	0.0	0.0	5.0	0.0	0.0	4.0	-0.5555555556	0.0	12.0	-0.1428571429	-0.07692307692	2.4	-0.4	-0.2	54.0	-43.0	-13.0	0.9946944574	0.0004888907973	-0.01213285665	0.2	0.0	-0.4				0.0	0.0	0.0	Roanoke, VA	40220	2025-10-13 14:40:31.665 Z
2021-07-01	2021-07-31	30	place	6	22448	False	Daleville, VA	Daleville	Virginia	VA	All Residential	-1	305000.0	-0.3068181818	0.2448979592	314950.0	-0.5563772097	-0.321188217	168.003054601	0.3485245186	0.3989327522	142.395191214	-0.1524249868	0.3168026218	5.0	0.0	0.0	5.0	0.0	0.0	9.0	2.0	0.5	14.0	0.2727272727	-0.06666666667	2.8	0.6	-0.2	97.0	33.0	37.0	0.9942055666	-0.00507680423	0.02374915355	0.2	-0.4	0.0				0.0	0.0	0.0	Roanoke, VA	40220	2025-10-13 14:40:31.665 Z
2021-07-01	2021-07-31	30	place	6	26539	False	Union Hall, VA	Union Hall	Virginia	VA	All Residential	-1	559900.0	-0.1602071059	-0.1643283582	624950.0	0.1906077348	0.1061061947	258.875739645	0.1403771721	0.3361328498	306.687153181	0.2694032933	0.6913888688	3.0	-0.625	-0.5714285714	3.0	-0.625	-0.5714285714	6.0	-0.1428571429	0.2	15.0	0.25	-0.2857142857	5.0	3.5	2.0	51.0	-3.0	-205.0	0.9653364441	-0.06929102854	-0.009924506829	0.3333333333	-0.1666666667	0.1904761905				0.0	0.0	0.0	Roanoke, VA	40220	2025-10-13 14:40:31.665 Z
2021-07-01	2021-07-31	30	place	6	25290	False	Penhook, VA	Penhook	Virginia	VA	All Residential	-1	1475000.0	1.203136669	0.6761363636	645000.0	-0.6436365645	-0.1720154044	309.613769941	-0.0425281308	0.4900162678	251.756440281	-0.2141795126	0.1946510727	1.0	-0.75	-0.8	1.0	-0.75	-0.8	5.0	1.5	0.0	14.0	0.1666666667	-0.4814814815	14.0	11.0	8.6	109.0	58.0	-104.0	1.0	0.01710262125	0.0758085829	0.0	-0.25	0.0				0.0	0.0	0.0	Roanoke, VA	40220	2025-10-13 14:40:31.665 Z
2021-07-01	2021-07-31	30	place	6	17419	False	Roanoke, VA	Roanoke	Virginia	VA	All Residential	-1	178525.0	-0.1183950617	0.1022851462	169000.0	-0.06085023618	-0.005589879376	103.827361564	-0.07267658135	0.1343694714	101.334144363	0.01487727486	0.08936260411	162.0	-0.05813953488	0.08724832215	161.0	-0.05847953216	0.09523809524	185.0	-0.08415841584	0.08823529412	358.0	0.01129943503	0.07831325301	2.2	0.1	0.0	48.0	-2.0	-9.0	1.009275107	-0.005027768209	0.01829711989	0.450617284	-0.07263853	0.07477835778				0.006211180124	0.0003632269078	0.006211180124	Roanoke, VA	40220	2025-10-13 14:40:31.665 Z
2021-07-01	2021-07-31	30	place	6	17881	False	Salem, VA	Salem	Virginia	VA	All Residential	-1	209000.0	-0.1469387755	0.09352517986	226250.0	0.06595995289	0.02873173859	117.113235958	0.1293062039	0.125271332	118.500077196	0.0236424036	0.03665124658	50.0	0.2820512821	0.1363636364	50.0	0.2820512821	0.1363636364	44.0	-0.2666666667	0.1578947368	99.0	-0.1	-0.03883495146	2.0	-0.8	-0.3	46.0	4.0	-25.0	0.9979594677	-0.01765104092	0.02069007282	0.48	-0.05846153846	0.2527272727				0.02	0.02	0.02	Roanoke, VA	40220	2025-10-13 14:40:31.665 Z
2021-07-01	2021-07-31	30	place	6	20328	False	Vinton, VA	Vinton	Virginia	VA	All Residential	-1	190000.0	0.1275964392	0.06145251397	192450.0	0.1097016001	0.1738334858	109.375495203	-0.1084945465	0.1304171292	87.577127286	-0.2023204906	-0.09760552387	17.0	-0.15	0.3076923077	17.0	-0.15	0.3076923077	10.0	-0.5454545455	-0.2857142857	28.0	-0.2222222222	0.2727272727	1.6	-0.2	-0.1	47.0	-1.0	-19.0	1.025132084	0.0173349206	0.03624866794	0.5882352941	0.1382352941	0.2036199095				0.0	0.0	0.0	Roanoke, VA	40220	2025-10-13 14:40:31.665 Z
2021-07-01	2021-07-31	30	place	6	33189	False	Henry Fork, VA	Henry Fork	Virginia	VA	All Residential	-1	285000.0						123.966942149						1.0			1.0						1.0			1.0			76.0			0.8920187793			0.0						0.0			Roanoke, VA	40220	2025-10-13 14:40:31.665 Z
2021-07-01	2021-07-31	30	place	6	32960	False	Glenvar, VA	Glenvar	Virginia	VA	All Residential	-1	214000.0	-0.02716217752	0.1053719008	264900.0	0.3588099513	0.4023292747	138.421733506	0.2212988999	0.2506723986	147.988826816	-0.09210240127	0.2299759561	1.0	-0.5	-0.75	1.0	-0.5	-0.75	1.0	0.0	0.0	2.0	0.0	0.0	2.0	1.0	1.5	49.0	0.0	-29.0	0.9729483974	-0.05497602609	-0.0307602459	0.0	-0.5	-0.5				0.0	0.0	0.0	Roanoke, VA	40220	2025-10-13 14:40:31.665 Z
2021-07-01	2021-07-31	30	place	6	22204	False	Cloverdale, VA	Cloverdale	Virginia	VA	All Residential	-1	265000.0	-0.09556313993	-0.2771905898	299950.0	0.1671206226	-0.1549514016	120.941558442	-0.168841275	0.1453908305	205.72702332	0.5812485379	0.645511041	8.0	1.0	-0.2	8.0	1.0	-0.2	3.0	-0.5714285714	-0.625	14.0	-0.2631578947	-0.3333333333	1.8	-3.0	-0.3	43.0	-8.0	-15.0	1.023783902	-0.009846601495	0.0383597586	0.5	-0.25	0.3				0.0	0.0	0.0	Roanoke, VA	40220	2025-10-13 14:40:31.665 Z
2021-07-01	2021-07-31	30	place	6	21611	False	Blue Ridge, VA	Blue Ridge	Virginia	VA	All Residential	-1	288875.0	-0.4859875445	0.3755952381	249950.0	-0.1379548198	0.1261545393	137.601927354	0.2440666922	0.4051585052	102.606732348	-0.1875377699	0.02727124745	6.0	1.0	1.0	6.0	1.0	1.0	1.0	-0.8888888889	-0.75	6.0	-0.4545454545	-0.5384615385	1.0	-2.7	-3.3	47.0	9.0	-4.0	1.028557844	0.01635218968	0.02948107084	0.8333333333	0.1666666667	0.1666666667				0.0	0.0	0.0	Roanoke, VA	40220	2025-10-13 14:40:31.665 Z
2021-07-01	2021-07-31	30	place	6	21968	False	Cave Spring, VA	Cave Spring	Virginia	VA	All Residential	-1	279950.0	0.04850187266	0.09142300195	279950.0	-0.01763312571	0.2442222222	121.851726473	0.04729996702	0.06903452315	125.397157191	0.02099626638	0.1254894887	45.0	-0.2105263158	-0.25	45.0	-0.1818181818	-0.25	73.0	0.2166666667	0.2586206897	146.0	0.2268907563	0.03546099291	3.2	1.1	0.8	49.0	0.0	-17.0	1.014307226	0.01486857952	0.01822547479	0.5111111111	0.03742690058	0.1777777778				0.0	-0.01818181818	0.0	Roanoke, VA	40220	2025-10-13 14:40:31.665 Z
2021-07-01	2021-07-31	30	place	6	25022	False	North Shore, VA	North Shore	Virginia	VA	All Residential	-1	430000.0	-0.08500904352	0.5357142857	564199.5	0.05457850467	-0.09655804644	249.560632689	0.07758234485	0.3245621195	240.950488303	0.04832182445	0.09529304675	15.0	0.25	-0.4827586207	15.0	0.25	-0.4827586207	14.0	-0.3	-0.4166666667	40.0	-0.0243902439	-0.4520547945	2.7	-0.7	0.2	44.0	-6.0	-21.0	1.015722047	0.00453029304	0.03939306659	0.5333333333	0.1166666667	0.3954022989				0.0	0.0	0.0	Roanoke, VA	40220	2025-10-13 14:40:31.665 Z
2021-07-01	2021-07-31	30	place	6	7105	False	Fincastle, VA	Fincastle	Virginia	VA	All Residential	-1	240950.0	-0.4523241277	-0.1363799283	460000.0	0.3569321534	0.09536849625	144.367884961	0.01922184496	0.9901035325	119.387490267	-0.02658695251	0.08042060889	1.0	0.0	0.0	1.0	0.0	0.0	3.0	-0.4	0.0	8.0	0.3333333333	0.1428571429	8.0	2.0	1.0	65.0	-248.0	-282.0	1.21080402	0.2210402406	0.2141974832	1.0	1.0	1.0				0.0	0.0	0.0	Roanoke, VA	40220	2025-10-13 14:40:31.665 Z
2021-07-01	2021-07-31	30	place	6	26748	False	Westlake Corner, VA	Westlake Corner	Virginia	VA	All Residential	-1	359000.0	-0.02972972973	-0.3750543999	637450.0	0.08134011874	0.474043242	213.87283237	0.09190751445	0.1126675337	218.807322637	0.03459432003	0.2107573719	3.0	-0.4	-0.75	3.0	-0.4	-0.75	8.0	0.0	-0.2	36.0	0.09090909091	-0.02702702703	12.0	5.4	8.9	56.0	8.0	-46.0	1.000251207	-0.007588695801	0.0373074795	0.3333333333	-0.06666666667	0.25				0.0	0.0	0.0	Roanoke, VA	40220	2025-10-13 14:40:31.665 Z
2021-07-01	2021-07-31	30	place	6	2766	False	Buchanan, VA	Buchanan	Virginia	VA	All Residential	-1	206000.0			214700.0			78.767123288			141.209016748			3.0			3.0			2.0			5.0			1.7			113.0			0.9447766704			0.0						0.0			Roanoke, VA	40220	2025-10-13 14:40:31.665 Z
2021-07-01	2021-07-31	30	place	6	23558	False	Hollins, VA	Hollins	Virginia	VA	All Residential	-1	209950.0	-0.02348837209	-0.1205361818	199950.0	-0.0588373735	-0.04774377902	129.210220674	0.05667834648	0.3231656688	113.189102564	-0.1249605803	0.04845372129	27.0	-0.1818181818	0.2272727273	27.0	-0.1818181818	0.2272727273	25.0	0.04166666667	-0.3055555556	44.0	-0.1020408163	-0.3529411765	1.6	0.1	-1.5	45.0	-8.0	-15.0	1.024515797	0.01249142876	0.0172842957	0.7037037037	0.1885521886	0.3855218855				0.0	0.0	0.0	Roanoke, VA	40220	2025-10-13 14:40:31.665 Z
2021-07-01	2021-07-31	30	place	6	22915	False	Ferrum, VA	Ferrum	Virginia	VA	All Residential	-1	215000.0			139900.0			132.847835802			52.752639517			3.0			3.0			1.0			4.0			1.3			167.0			0.9569936237			0.0						0.0			Roanoke, VA	40220	2025-10-13 14:40:31.665 Z
2021-07-01	2021-07-31	30	place	6	24089	False	Laymantown, VA	Laymantown	Virginia	VA	All Residential	-1	294950.0	0.084375	0.3377934006	259000.0	-0.1506804394	0.09075594862	92.24702381	0.01802544921	-0.2931148577	118.2400473	0.1868314944	0.1627567517	5.0	0.0	0.25	5.0	0.0	0.25	5.0	0.25	1.5	7.0	0.0	0.1666666667	1.4	0.0	-0.1	52.0	2.0	-4.0	1.005564869	-0.007678759784	0.01072018986	0.4	-0.2	0.15				0.0	0.0	0.0	Roanoke, VA	40220	2025-10-13 14:40:31.665 Z
2021-07-01	2021-07-31	30	place	6	17546	False	Rocky Mount, VA	Rocky Mount	Virginia	VA	All Residential	-1	225000.0	0.3597220124	0.6435354273	179943.0	-0.1347895911	0.05911124191	90.197783091	-0.2521933214	0.006052196011	93.244734025	-0.05829108513	0.5204342494	5.0	-0.375	0.6666666667	5.0	-0.375	0.6666666667	8.0	-0.4285714286	0.6	26.0	0.08333333333	0.5294117647	5.2	2.2	-0.5	48.0	-1.0	-28.0	1.003564548	0.009754716932	0.02338019963	0.4	0.275	0.06666666667				0.0	0.0	0.0	Roanoke, VA	40220	2025-10-13 14:40:31.665 Z
2021-06-01	2021-06-30	30	place	6	20328	False	Vinton, VA	Vinton	Virginia	VA	All Residential	-1	168500.0	-0.08918918919	0.1237079026	173425.0	-0.1837863278	-0.02005933041	122.686288432	0.1798658361	0.2466099029	109.78986705	-0.01215963144	0.1038655111	20.0	0.3333333333	0.6666666667	20.0	0.4285714286	0.6666666667	22.0	0.2222222222	1.2	36.0	0.05882352941	0.6363636364	1.8	-0.5	0.0	48.0	4.0	-9.0	1.007797164	-0.006268961275	0.01658202054	0.45	-0.2166666667	0.2				0.0	0.0	0.0	Roanoke, VA	40220	2025-10-13 14:40:31.665 Z
2021-06-01	2021-06-30	30	place	6	36482	False	Eagle Rock, VA	Eagle Rock	Virginia	VA	All Residential	-1	142750.0						92.055100232						2.0			2.0												68.0			0.9731182796			0.5						0.0			Roanoke, VA	40220	2025-10-13 14:40:31.665 Z
2021-06-01	2021-06-30	30	place	6	21968	False	Cave Spring, VA	Cave Spring	Virginia	VA	All Residential	-1	267000.0	-0.02206757623	0.1866666667	284975.0	0.04779851089	0.09091779118	116.348448687	-0.06891785747	0.1202072134	122.818428745	0.0258394753	0.1281198586	57.0	0.2666666667	0.2127659574	55.0	0.2222222222	0.2222222222	60.0	0.03448275862	0.2	119.0	0.01709401709	-0.2066666667	2.1	-0.5	-1.1	49.0	-2.0	-25.0	0.9994386469	-0.006073485305	0.0187243487	0.4736842105	0.09590643275	0.1758118701				0.01818181818	0.01818181818	0.01818181818	Roanoke, VA	40220	2025-10-13 14:40:31.665 Z
2021-06-01	2021-06-30	30	place	6	23558	False	Hollins, VA	Hollins	Virginia	VA	All Residential	-1	215000.0	-0.06926406926	0.02405334603	212450.0	-0.02768878719	0.009263657957	122.279614325	0.08043671451	0.1662506569	129.353146853	0.0952375998	0.3214646339	33.0	0.0	0.32	33.0	0.0	0.32	24.0	-0.1111111111	0.3333333333	49.0	-0.1833333333	-0.1403508772	1.5	-0.3	-0.8	53.0	6.0	-12.0	1.012024368	-0.02332564592	0.02677882063	0.5151515152	-0.303030303	0.2751515152				0.0	0.0	0.0	Roanoke, VA	40220	2025-10-13 14:40:31.665 Z
2021-06-01	2021-06-30	30	place	6	25022	False	North Shore, VA	North Shore	Virginia	VA	All Residential	-1	469950.0	0.1763454318	-0.0647761194	535000.0	0.01904956009	-0.1081846974	231.59309716	0.2951755304	0.3915585921	229.844006568	0.03583032293	-0.01039230977	12.0	-0.07692307692	-0.4	12.0	-0.07692307692	-0.4	20.0	0.1764705882	-0.2307692308	41.0	0.28125	-0.4743589744	3.4	0.9	-0.5	50.0	-7.0	-57.0	1.011191754	0.01630443806	0.06482307338	0.4166666667	0.108974359	0.3666666667				0.0	0.0	0.0	Roanoke, VA	40220	2025-10-13 14:40:31.665 Z
2021-06-01	2021-06-30	30	place	6	7105	False	Fincastle, VA	Fincastle	Virginia	VA	All Residential	-1	439950.0	6.095967742		339000.0	0.7035175879		141.645202833	0.6449120329		122.648335745	0.02864357969		1.0	0.0		1.0	0.0		5.0	4.0		6.0	2.0		6.0	4.0		313.0	283.0		0.9897637795	-0.01023622047		0.0	0.0					0.0	0.0		Roanoke, VA	40220	2025-10-13 14:40:31.665 Z
2021-06-01	2021-06-30	30	place	6	17419	False	Roanoke, VA	Roanoke	Virginia	VA	All Residential	-1	202500.0	0.09474253277	0.319218241	179950.0	-0.0002777777778	0.04077501446	111.964563253	0.03290107041	0.1957380542	99.848668281	-0.07939527845	0.04635222835	172.0	0.1466666667	0.1168831169	171.0	0.1554054054	0.1103896104	202.0	0.1348314607	0.4125874126	354.0	0.06626506024	0.0959752322	2.1	-0.1	0.0	50.0	2.0	-9.0	1.014302875	0.01120017077	0.03091078206	0.523255814	0.05658914729	0.2115675023				0.005847953216	-0.02117907381	0.005847953216	Roanoke, VA	40220	2025-10-13 14:40:31.665 Z
2021-06-01	2021-06-30	30	place	6	22204	False	Cloverdale, VA	Cloverdale	Virginia	VA	All Residential	-1	293000.0	-0.1067073171	0.201804758	257000.0	-0.09824561404	-0.2893681736	145.509581741	0.2543834509	0.04791100031	130.104166667	-0.04640764455	0.1952867615	4.0	1.0	-0.2	4.0	1.0	-0.2	7.0	0.4	-0.3	19.0	0.1176470588	-0.1739130435	4.8	-3.7	0.2	51.0	23.0	-26.0	1.033630503	-0.04185876654	0.04298323556	0.75	-0.25	0.55				0.0	0.0	0.0	Roanoke, VA	40220	2025-10-13 14:40:31.665 Z
